,Unnamed: 0,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
93,93,260509455,1259293455,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
74,74,260509455,755961615,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
123,123,260509455,2273806215,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
58,58,260509455,267390960,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
61,61,260509455,267448335,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
122,122,260509455,2222699760,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
63,63,260509455,267448560,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
64,64,260509455,505290270,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
75,75,260509455,755969295,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
88,88,260509455,1010580540,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
112,112,260509455,2021161080,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
53,53,260509455,264441615,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
103,103,260509455,1768515945,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
4,4,1016918172,4030467855,9,-0.3626821106683654,0.4907195480030768,2,0.1552723932584765,0.7663611080988648
0,0,755961615,2018212080,25,0.0880110918209927,0.212747251558989,2,0.1538135257440349,0.7663611080988648
95,95,2783028705,3530698098,17,-0.136715283020059,0.3510247523758785,2,0.1535424042932666,0.7663611080988648
155,155,252645135,1016918172,11,-0.4187527525206623,0.4855423541121131,2,0.1529946166642373,0.7663611080988648
61,61,252645135,1016918172,11,-0.4187527525206623,0.4855423541121131,2,0.1529946166642373,0.7663611080988648
62,62,252645135,1016918172,11,-0.4187527525206623,0.4855423541121131,2,0.1529946166642373,0.7663611080988648
117,117,252645135,3724750095,5,-0.1563522934660455,0.6348250348539115,2,0.1522236641757074,0.7663611080988648
40,40,755961615,4027518936,4,-0.4045871078992095,0.6624775722716753,2,0.1519428070437452,0.7663611080988648
92,92,2783028705,3035673615,6,-0.4864095911761035,0.6356237424292691,2,0.1512269039376344,0.7663611080988648
97,97,2018211960,1259293560,5,-0.3219698108996818,0.6348250348539115,2,0.1501473543347695,0.7663611080988648
156,156,252656880,265482450,22,-0.0059565079271868,0.2774971189263951,2,0.1495439058621645,0.7663611080988648
267,267,252656880,265482450,22,-0.0059565079271868,0.2774971189263951,2,0.1495439058621645,0.7663611080988648
25,25,259526415,263458575,11,-0.4100669591373594,0.4855423541121131,2,0.1492569612426844,0.7663611080988648
424,424,3530698098,4039315215,7,-0.4215754967646679,0.6196104012195134,2,0.1486946034063981,0.7663611080988648
31,31,252656655,764273037,6,-0.3226177736166044,0.6356237424292691,2,0.148598061685053,0.7663611080988648
127,127,252656655,764273037,6,-0.3226177736166044,0.6356237424292691,2,0.148598061685053,0.7663611080988648
401,401,3063191190,1259293455,25,0.0317518948240294,0.212747251558989,2,0.1481047300761473,0.7663611080988648
90,90,755969295,921712188,13,-0.2413272804255454,0.453930565729425,2,0.1480667727803972,0.7663611080988648
116,116,2018212020,2276755275,3,-0.0904787002544216,0.5206351999771719,2,0.1470003380005368,0.7663611080988648
27,27,1016918172,756019215,4,-0.2894958559136146,0.6624775722716753,2,0.1458511193175167,0.7663611080988648
275,275,252656880,570174960,15,-0.2387358272821423,0.4537382684768693,2,0.1453364152049476,0.7663611080988648
172,172,252656880,570174960,15,-0.2387358272821423,0.4537382684768693,2,0.1453364152049476,0.7663611080988648
210,210,3031741620,3777826605,4,-0.5151679016747304,0.6624775722716753,2,0.1453217283794721,0.7663611080988648
106,106,2018212020,2076199755,5,-0.4889182748700703,0.6348250348539115,2,0.1442417112184253,0.7663611080988648
217,217,252656880,2076199755,4,-0.3930198677923723,0.6624775722716753,2,0.1436469924657678,0.7663611080988648
264,264,3035673615,3789677025,24,0.0353689812711371,0.2223335505234243,2,0.1434870317207853,0.7663611080988648
62,62,517136850,755969295,26,0.0595587033313086,0.2038472555369759,2,0.1421035210957419,0.7663611080988648
75,75,252656655,2370538887,4,-0.2580623229822055,0.6624775722716753,2,0.1418512088552891,0.7663611080988648
51,51,755961615,4041289185,7,-0.5368350149234478,0.6196104012195134,2,0.1414149556286839,0.7663611080988648
69,69,1263225675,1267157835,3,-0.431497407115215,0.5206351999771719,2,0.1411582537189116,0.7663611080988648
52,52,1263225675,505336350,11,-0.4568780705297893,0.4855423541121131,2,0.1395277500852295,0.7663611080988648
133,133,252656655,1263225615,18,-0.1561132734929459,0.3341984618006144,2,0.1388541340242294,0.7663611080988648
43,43,252656655,1263225615,18,-0.1561132734929459,0.3341984618006144,2,0.1388541340242294,0.7663611080988648
140,140,2783028705,1511938590,12,-0.2737619211705631,0.4598324187630279,2,0.1380622820851583,0.7663611080988648
303,303,252691215,259526415,13,-0.1795931195612563,0.453930565729425,2,0.1371260093072821,0.7663611080988648
152,152,3027809415,3537972705,5,-0.4985232787275315,0.6348250348539115,2,0.1369196666823598,0.7663611080988648
63,63,1263225675,921712188,15,-0.3918480183381626,0.4537382684768693,2,0.1365322630603171,0.7663611080988648
66,66,757939245,2076199695,5,0.0634112237006156,0.6348250348539115,2,0.1356391884808538,0.7663611080988648
56,56,1263225675,695036265,3,-0.2764665827122718,0.5206351999771719,2,0.1354733930235279,0.7663611080988648
81,81,252645135,2018212020,6,-0.4108480972234061,0.6356237424292691,2,0.1350646055392783,0.7663611080988648
65,65,1263225675,1511938590,16,-0.3718582033562757,0.4094296920565976,2,0.1347504945608796,0.7663611080988648
81,81,755969295,756994590,3,0.0208245234156201,0.5206351999771719,2,0.1344748589824811,0.7663611080988648
82,82,252656655,3035673615,11,-0.2993212695167498,0.4855423541121131,2,0.1341972484451963,0.7663611080988648
403,403,3063191190,1263225615,11,-0.4355001513328832,0.4855423541121131,2,0.1328866074876896,0.7663611080988648
16,16,2526451350,505336350,10,-0.4057542627749162,0.4896891491028008,2,0.1327806018945206,0.7663611080988648
29,29,2018211960,2218767375,5,-0.2653593744009864,0.6348250348539115,2,0.132638056775964,0.7663611080988648
110,110,2783028705,4030467855,7,-0.3756566213173093,0.6196104012195134,2,0.1326118225197945,0.7663611080988648
84,84,517140690,756994590,6,-0.2250565840345436,0.6356237424292691,2,0.1323618736183342,0.7663611080988648
172,172,3027809415,4042264560,18,-0.2164350520990178,0.3341984618006144,2,0.1319615150875357,0.7663611080988648
44,44,2018211960,2783028705,7,-0.3383971531973756,0.6196104012195134,2,0.1314634114139,0.7663611080988648
260,260,3035673615,3724750095,6,-0.4228056728017513,0.6356237424292691,2,0.1313989853963748,0.7663611080988648
47,47,2018211960,3035673615,7,-0.4161115913695262,0.6196104012195134,2,0.1308180885710765,0.7663611080988648
11,11,264499440,3726716205,4,-0.4656752564132009,0.6624775722716753,2,0.1307112953199666,0.7663611080988648
131,131,2783028705,695036265,7,-0.2238498012531267,0.6196104012195134,2,0.1301309785022182,0.7663611080988648
125,125,260509455,2276755215,3,-0.4808563397565824,0.5206351999771719,2,0.1301187097056336,0.7663611080988648
352,352,3035673780,1259293560,6,-0.4435938618097191,0.6356237424292691,2,0.1299275675205008,0.7663611080988648
59,59,757939245,2018211960,21,-0.1169168098065124,0.3133099872044955,2,0.128618742748942,0.7663611080988648
101,101,2783028705,3724750095,6,-0.2101546135039284,0.6356237424292691,2,0.1283783685670191,0.7663611080988648
8,8,252656655,267448359,7,-0.2806580590470942,0.6196104012195134,2,0.128287428758568,0.7663611080988648
143,143,252656880,254618925,12,-0.3589962120235491,0.4598324187630279,2,0.1277396916336325,0.7663611080988648
35,35,517136850,3789677025,26,0.063574979300245,0.2038472555369759,2,0.1275257680861882,0.7663611080988648
68,68,517136850,921712188,8,-0.2415853265928601,0.5402522282032921,2,0.1270359450892291,0.7663611080988648
18,18,2526451350,521018910,22,-0.022216419538298,0.2774971189263951,2,0.126796196645593,0.7663611080988648
115,115,260509455,2076199695,7,-0.2777744691476626,0.6196104012195134,2,0.1264410114100147,0.7663611080988648
370,370,3063191190,4030467855,9,-0.349084963915801,0.4907195480030768,2,0.1260158280337394,0.7663611080988648
26,26,252656655,757931565,4,-0.4360764065507888,0.6624775722716753,2,0.1259947265153282,0.7663611080988648
17,17,3785744805,505336350,11,-0.4006080091198611,0.4855423541121131,2,0.1255213931360064,0.7663611080988648
445,445,3530698098,764265357,5,-0.2140661601062808,0.6348250348539115,2,0.1255037268850293,0.7663611080988648
438,438,3530698098,521018910,21,-0.0170646349203272,0.3133099872044955,2,0.1244673685896348,0.7663611080988648
34,34,252645135,267448359,7,-0.4001844123432548,0.6196104012195134,2,0.1241552172783099,0.7663611080988648
97,97,260509455,1263225615,15,-0.1818176611401602,0.4537382684768693,2,0.1241021269862474,0.7663611080988648
64,64,252656655,2218767375,3,0.1079524810612574,0.5206351999771719,2,0.1229803749903662,0.7663611080988648
1,1,254618925,764265357,7,-0.5165796978411392,0.6196104012195134,2,0.1225564289040866,0.7663611080988648
199,199,3031741620,3035673615,13,-0.4749139396449497,0.453930565729425,2,0.1221822720200434,0.7663611080988648
7,7,267422991,570174960,15,-0.2478840917946713,0.4537382684768693,2,0.1216512310963474,0.7663611080988648
78,78,517140690,570217200,25,0.0208343554093186,0.212747251558989,2,0.1215735698624908,0.7663611080988648
13,13,3785744805,267390795,6,-0.3134705586743831,0.6356237424292691,2,0.1215014226818978,0.7663611080988648
41,41,755961615,4027544304,25,0.0681442134580184,0.212747251558989,2,0.1212234817283217,0.7663611080988648
354,354,3035673780,1267157835,4,-0.4257538245948912,0.6624775722716753,2,0.1210893695708631,0.7663611080988648
177,177,3027809415,267390795,5,-0.4680328690068468,0.6348250348539115,2,0.1210086421734861,0.7663611080988648
75,75,757939245,2275772325,12,-0.300152695142048,0.4598324187630279,2,0.120011904073285,0.7663611080988648
3,3,517136850,2076199920,12,-0.3295215217709976,0.4598324187630279,2,0.1198166321594359,0.7663611080988648
6,6,254618925,1259293455,22,0.0174464503577252,0.2774971189263951,2,0.119629379286564,0.7663611080988648
133,133,2783028705,756019215,5,-0.574731259043374,0.6348250348539115,2,0.119604396354837,0.7663611080988648
105,105,2783028705,3789677025,15,-0.2348307366377385,0.4537382684768693,2,0.119198880571774,0.7663611080988648
486,486,3537028050,521018910,19,-0.0030008474679213,0.3282630066445901,2,0.1182753648684621,0.7663611080988648
458,458,3537028050,3724750095,4,-0.2999866097159148,0.6624775722716753,2,0.1181826268346675,0.7663611080988648
90,90,260509455,1016918172,11,-0.4311928730721587,0.4855423541121131,2,0.1179325084549608,0.7663611080988648
89,89,260509455,1016918172,11,-0.4311928730721587,0.4855423541121131,2,0.1179325084549608,0.7663611080988648
18,18,1016918172,267416079,10,-0.5122223983795706,0.4896891491028008,2,0.1176247482852764,0.7663611080988648
135,135,252656880,252691215,27,0.0985225701079847,0.1740859268765793,2,0.1176024170000506,0.7663611080988648
500,500,3537028050,1263225615,18,-0.1492731564116762,0.3341984618006144,2,0.1161957524721553,0.7663611080988648
119,119,252645135,3777826605,3,-0.0744163827126763,0.5206351999771719,2,0.1156084666006446,0.7663611080988648
149,149,3027809415,3530698098,11,-0.3343755968012317,0.4855423541121131,2,0.115166375906409,0.7663611080988648
252,252,3035673615,3035673780,26,0.1248737799520142,0.2038472555369759,2,0.1142478897976287,0.7663611080988648
66,66,260509455,509222490,17,-0.1905173939973461,0.3510247523758785,2,0.1139305316707587,0.7663611080988648
453,453,3530698098,1267157835,3,-0.0428052953142146,0.5206351999771719,2,0.1137142025398904,0.7663611080988648
39,39,757939245,1010580540,20,-0.12719488908027,0.3291435015195854,2,0.1135257885138947,0.7663611080988648
80,80,755969295,756019215,4,-0.1539927816014946,0.6624775722716753,2,0.1130369955089905,0.7663611080988648
102,102,755969295,1267157835,4,-0.4505057920015639,0.6624775722716753,2,0.1129293231726374,0.7663611080988648
94,94,252656655,3785744805,10,-0.45824550812195,0.4896891491028008,2,0.1128594150822769,0.7663611080988648
77,77,517140690,570174960,17,-0.10398342010575,0.3510247523758785,2,0.1113816386471723,0.7663611080988648
50,50,2777130375,3789677025,25,0.050281518022917,0.212747251558989,2,0.1112074670379816,0.7663611080988648
38,38,2777130375,3035673780,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
56,56,2777130375,4031508660,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
44,44,2777130375,3538955760,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
36,36,2777130375,3031741620,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
53,53,2777130375,4027576335,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
54,54,2777130375,4027576560,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
45,45,2777130375,3539005680,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
41,41,2777130375,3537028050,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
42,42,2777130375,3537035730,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
58,58,2777130375,4035440880,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
64,64,2777130375,4042272240,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
80,80,2777130375,757935405,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
70,70,2777130375,267448335,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
66,66,2777130375,264441615,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
61,61,2777130375,4040348370,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
63,63,2777130375,4042264560,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
59,59,2777130375,4038389940,28,0.15625,0.15625,2,0.1107281282952386,0.7663611080988648
50,50,517136850,263458575,11,-0.3055436813475237,0.4855423541121131,2,0.1100018228562772,0.7663611080988648
11,11,1924428408,764265357,6,-0.3386444213812315,0.6356237424292691,2,0.1095488129298342,0.7663611080988648
113,113,2783028705,4035440880,17,-0.1444747969268889,0.3510247523758785,2,0.1095002820049127,0.7663611080988648
112,112,2783028705,4034007024,17,-0.1444747969268889,0.3510247523758785,2,0.1095002820049127,0.7663611080988648
109,109,2783028705,4027576560,17,-0.1444747969268889,0.3510247523758785,2,0.1095002820049127,0.7663611080988648
99,99,2783028705,3538955760,17,-0.1444747969268889,0.3510247523758785,2,0.1095002820049127,0.7663611080988648
9,9,517136850,2273806215,26,0.1486403195921833,0.2038472555369759,2,0.1090977545221948,0.7663611080988648
396,396,3063191190,764265357,6,-0.3303521361915971,0.6356237424292691,2,0.1088974285884758,0.7663611080988648
70,70,517136850,1511938590,12,-0.2489163445419202,0.4598324187630279,2,0.107674074904189,0.7663611080988648
35,35,252656655,1016918172,11,-0.3349861397667121,0.4855423541121131,2,0.1071010727534566,0.7663611080988648
36,36,252656655,1016918172,11,-0.3349861397667121,0.4855423541121131,2,0.1071010727534566,0.7663611080988648
129,129,252656655,1016918172,11,-0.3349861397667121,0.4855423541121131,2,0.1071010727534566,0.7663611080988648
15,15,517136850,2370538887,3,-0.0611568939516621,0.5206351999771719,2,0.1064874155758882,0.7663611080988648
59,59,2018211960,3785744805,11,-0.3255570102314039,0.4855423541121131,2,0.105004711785295,0.7663611080988648
436,436,3530698098,505336350,10,-0.2545044164978898,0.4896891491028008,2,0.104819713293038,0.7663611080988648
98,98,517140690,1231776105,5,-0.3516604364301337,0.6348250348539115,2,0.1046812093559744,0.7663611080988648
94,94,2783028705,3063191190,10,-0.3404045227581835,0.4896891491028008,2,0.1040887163764203,0.7663611080988648
67,67,517136850,764273037,5,-0.5318116220878575,0.6348250348539115,2,0.103980572937407,0.7663611080988648
11,11,2526451350,265482450,25,0.0483009457204279,0.212747251558989,2,0.1033339062801185,0.7663611080988648
71,71,517136850,1259293455,26,0.1176526389917502,0.2038472555369759,2,0.1033093753186196,0.7663611080988648
372,372,3063191190,4034007024,24,0.0761069548014217,0.2223335505234243,2,0.1027423079684643,0.7663611080988648
251,251,252656880,4027518936,4,-0.3381250660589804,0.6624775722716753,2,0.1027329824703878,0.7663611080988648
65,65,517136850,757935405,27,0.1097385878612009,0.1740859268765793,2,0.1021053055091837,0.7663611080988648
72,72,755961615,921712188,13,-0.2267165673622657,0.453930565729425,2,0.1018769081263253,0.7663611080988648
287,287,3035673615,517136850,12,-0.2817243683521251,0.4598324187630279,2,0.1018325122928539,0.7663611080988648
97,97,755969295,1259293515,6,-0.4530490956179408,0.6356237424292691,2,0.1012141398142175,0.7663611080988648
86,86,260509455,764276877,6,-0.4706076185909772,0.6356237424292691,2,0.1011510554034,0.7663611080988648
1,1,252645135,252645336,19,-0.2268467742012503,0.3282630066445901,2,0.1006267522945171,0.7663611080988648
29,29,252645135,267390795,6,-0.5479550477866475,0.6356237424292691,2,0.1005632568373631,0.7663611080988648
139,139,252645135,267390795,6,-0.5479550477866475,0.6356237424292691,2,0.1005632568373631,0.7663611080988648
86,86,2777130375,1259293455,27,0.0941777211609593,0.1740859268765793,2,0.1004823322927589,0.7663611080988648
40,40,2018211960,2370538887,3,-0.2715640768957439,0.5206351999771719,2,0.1001829808396417,0.7663611080988648
3,3,252656655,267390795,6,-0.5423050810147587,0.6356237424292691,2,0.1001309168669414,0.7663611080988648
113,113,252656655,267390795,6,-0.5423050810147587,0.6356237424292691,2,0.1001309168669414,0.7663611080988648
234,234,252656880,2783028705,5,-0.3279073779918905,0.6348250348539115,2,0.0990753111468344,0.7663611080988648
58,58,757939245,1924428408,18,-0.121373304647961,0.3341984618006144,2,0.0990158605058573,0.7663611080988648
57,57,757939245,1921479288,17,-0.0896496638524836,0.3510247523758785,2,0.0990103290985307,0.7663611080988648
174,174,252645195,254618925,11,-0.3392831811263992,0.4855423541121131,2,0.0986762646542855,0.7663611080988648
44,44,755961615,4030467855,9,-0.2882022057712469,0.4907195480030768,2,0.0982814664803407,0.7663611080988648
239,239,252656880,3063191190,11,-0.3612587703064614,0.4855423541121131,2,0.0982477766626829,0.7663611080988648
104,104,260509455,1799965515,4,-0.542717578487305,0.6624775722716753,2,0.0981399337762538,0.7663611080988648
201,201,3031741620,3063191190,14,-0.4749953928908698,0.4595098788709187,2,0.0979417276441287,0.7663611080988648
19,19,757935405,570174960,14,-0.2310453624061984,0.4595098788709187,2,0.0979195939091536,0.7663611080988648
27,27,2018211960,2076199755,4,-0.4513445941135195,0.6624775722716753,2,0.097762056335525,0.7663611080988648
297,297,252691215,254618925,12,-0.3746124185489172,0.4598324187630279,2,0.0975234015040422,0.7663611080988648
54,54,757939245,1768515945,22,-0.1063352317537525,0.2774971189263951,2,0.0970471744295426,0.7663611080988648
169,169,252645195,252698895,14,-0.3156601594849879,0.4595098788709187,2,0.0968712962444644,0.7663611080988648
100,100,755969295,1263225615,19,-0.2295206250278318,0.3282630066445901,2,0.0962605723168324,0.7663611080988648
83,83,2018211960,517136850,10,-0.4088138247170551,0.4896891491028008,2,0.0958592122608326,0.7663611080988648
58,58,2018211960,3777826605,7,-0.4685661829503817,0.6196104012195134,2,0.0958361628889931,0.7663611080988648
487,487,3537028050,570174960,10,-0.4479552447516399,0.4896891491028008,2,0.0957277120273959,0.7663611080988648
412,412,3530698098,3777826605,7,-0.3337719166396631,0.6196104012195134,2,0.0950691968933409,0.7663611080988648
40,40,517136850,4030467855,9,-0.4949365021301592,0.4907195480030768,2,0.095015412563504,0.7663611080988648
64,64,1263225675,1016918172,8,-0.5240347332505012,0.5402522282032921,2,0.0949710499752631,0.7663611080988648
73,73,755961615,1016918172,14,-0.2095151620100238,0.4595098788709187,2,0.0948455711883371,0.7663611080988648
22,22,757935405,756019215,4,-0.4780510883735378,0.6624775722716753,2,0.0947403285316622,0.7663611080988648
203,203,252656880,1752787305,7,-0.40825240481002,0.6196104012195134,2,0.0940710445043287,0.7663611080988648
142,142,2783028705,1259293560,4,-0.2591040080330596,0.6624775722716753,2,0.0939811774419208,0.7663611080988648
8,8,517136850,2222699760,26,0.0682213957719899,0.2038472555369759,2,0.0938636274274409,0.7663611080988648
6,6,517136850,2218767600,26,0.0682213957719899,0.2038472555369759,2,0.0938636274274409,0.7663611080988648
51,51,260509455,263458575,11,-0.3955894287926769,0.4855423541121131,2,0.0937479867881641,0.7663611080988648
52,52,517136850,265482450,26,0.0989997008712211,0.2038472555369759,2,0.0934898476940094,0.7663611080988648
189,189,252656880,1010580540,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
142,142,252656880,254611245,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
144,144,252656880,255594255,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
146,146,252656880,256577295,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
236,236,252656880,3031741620,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
147,147,252656880,256577355,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
238,238,252656880,3035673780,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
223,223,252656880,2222699760,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
241,241,252656880,3537028050,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
150,150,252656880,260509455,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
224,224,252656880,2273806215,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
242,242,252656880,3537035730,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
175,175,252656880,755961615,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
244,244,252656880,3538955760,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
286,286,252656880,1259293455,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
264,264,252656880,4042272240,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
266,266,252656880,264441615,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
270,270,252656880,267448335,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
271,271,252656880,267448560,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
162,162,252656880,267448335,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
277,277,252656880,755969295,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
164,164,252656880,267448560,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
165,165,252656880,505290270,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
280,280,252656880,757935405,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
261,261,252656880,4040348370,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
140,140,252656880,252702960,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
259,259,252656880,4038389940,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
258,258,252656880,4035440880,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
245,245,252656880,3539005680,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
213,213,252656880,2021161080,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
159,159,252656880,267390960,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
257,257,252656880,4034007024,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
220,220,252656880,2218767540,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
256,256,252656880,4031508660,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
254,254,252656880,4027576560,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
253,253,252656880,4027576335,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
263,263,252656880,4042264560,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
154,154,252656880,264441615,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
221,221,252656880,2218767600,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
222,222,252656880,2222699700,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
176,176,252656880,755969295,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
182,182,252656880,757935405,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
232,232,252656880,2526451350,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
194,194,252656880,1259293455,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
204,204,252656880,1768515945,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
139,139,252656880,252702735,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
199,199,252656880,1263225675,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
229,229,252656880,252648975,28,0.15625,0.15625,2,0.0934566161570156,0.7663611080988648
390,390,3063191190,570174960,8,-0.3499005090586858,0.5402522282032921,2,0.0933520279341059,0.7663611080988648
219,219,252656880,2218767375,6,-0.4400387762406623,0.6356237424292691,2,0.0932153175960767,0.7663611080988648
330,330,3035673780,263458575,13,-0.3354645211656236,0.453930565729425,2,0.0931335805342622,0.7663611080988648
13,13,1924428408,921712188,14,-0.317551229362395,0.4595098788709187,2,0.0929397006127386,0.7663611080988648
8,8,755961615,2218767375,3,-0.2524079696675682,0.5206351999771719,2,0.0926116239836555,0.7663611080988648
274,274,252656880,521018910,23,-0.0471680004726793,0.2598546757324904,2,0.0921718023636656,0.7663611080988648
170,170,252656880,521018910,23,-0.0471680004726793,0.2598546757324904,2,0.0921718023636656,0.7663611080988648
29,29,1016918172,757935405,23,-0.0754348865946207,0.2598546757324904,2,0.091420528345803,0.7663611080988648
76,76,755961615,1259293560,5,-0.3622833405323031,0.6348250348539115,2,0.0910989007136159,0.7663611080988648
155,155,252656880,264499440,23,-0.0061293952090759,0.2598546757324904,2,0.0910525243080344,0.7663611080988648
44,44,757939245,1259293455,19,-0.07512197376236,0.3282630066445901,2,0.0904523472355404,0.7663611080988648
426,426,3530698098,4041289185,8,-0.3038430666486692,0.5402522282032921,2,0.0902835412447868,0.7663611080988648
502,502,3537035730,3537972705,3,-0.2495437211904349,0.5206351999771719,2,0.090238497023549,0.7663611080988648
47,47,252656655,1271089995,6,-0.5674830196612477,0.6356237424292691,2,0.0896273455628021,0.7663611080988648
48,48,252645135,756011535,3,-0.0517213034216033,0.5206351999771719,2,0.0886548540992937,0.7663611080988648
165,165,3027809415,4031508660,18,-0.2453960918691999,0.3341984618006144,2,0.0885274379964623,0.7663611080988648
260,260,252656880,4039315215,9,-0.310481939978861,0.4907195480030768,2,0.0884070433804601,0.7663611080988648
0,0,1016918172,4027518936,2,0.0880678916888182,0.7663611080988648,2,0.0880678916888182,0.7663611080988648
261,261,3035673615,3726716205,3,0.0370170283903718,0.5206351999771719,2,0.087963765599792,0.7663611080988648
6,6,2526451350,4041289185,9,-0.4498801906790248,0.4907195480030768,2,0.0873240184009668,0.7663611080988648
481,481,3537028050,267416079,7,-0.5226013653799914,0.6196104012195134,2,0.0871413871218785,0.7663611080988648
98,98,755969295,1259293560,3,-0.2749037751562605,0.5206351999771719,2,0.0869632361164086,0.7663611080988648
164,164,3027809415,4030467855,8,-0.344782811739202,0.5402522282032921,2,0.0866889868033886,0.7663611080988648
64,64,757939245,2072267535,8,-0.3453548295879069,0.5402522282032921,2,0.08612300798477,0.7663611080988648
9,9,2526451350,263458575,12,-0.2957639141209047,0.4598324187630279,2,0.085988045900646,0.7663611080988648
54,54,252656655,2018211960,25,0.0592206013669718,0.212747251558989,2,0.085715813810372,0.7663611080988648
241,241,3031741620,757927725,15,-0.2652234208657836,0.4537382684768693,2,0.0856774389614232,0.7663611080988648
10,10,757935405,264441615,28,0.15625,0.15625,2,0.0851780820961426,0.7663611080988648
15,15,757935405,267448560,28,0.15625,0.15625,2,0.0851780820961426,0.7663611080988648
